timestamp,action,reward,done,background,block_loss,blockiness,blur,contrast,cpu_usage,current_bitrate,enc_quality,exposure,latency,max_bitrate,noise,packet_loss,ram_usage,spatial_activity,temporal_activity,throughput
2024-07-15 22:14:16,2,25.8,False,1000,1.1,0.9,3.87,28.95,56.4,7.2,25,130.98,0.24,7.0,0.39,7.5,0.22,27.29,42.97,32.32
2024-07-15 22:14:27,2,25.479999999999997,False,5000,0.96,0.87,5.98,28.96,60,6.98,21,133.05,0.27,7.0,0.0,10.0,0.22,19.05,44.06,30.51
2024-07-15 22:14:36,2,25.060000000000002,False,5000,0.97,0.85,5.41,50.48,51.9,6.27,17,138.62,0.26,7.0,0.38,7.5,0.22,24.73,68.61,34.98
2024-07-15 22:14:46,2,24.400000000000002,False,1000,0.6,0.78,5.17,47.51,50,9.99,31,118.45,0.29,7.0,0.4,7.5,0.22,23.1,60.23,36.9
2024-07-15 22:14:55,2,25.88,False,5000,0.26,0.82,4.04,44.75,42.6,8.25,18,107.7,0.35,7.0,0.41,0.0,0.22,24.97,62.88,51.91
2024-07-15 22:15:05,2,27.759999999999998,False,1000,0.12,0.9,3.48,39.97,52.7,7.55,16,96.5,0.28,7.0,0.38,10.0,0.22,21.74,55.72,35.59
2024-07-15 22:15:15,2,27.759999999999998,False,1000,0.12,0.9,5.9,34.92,58,8.18,18,92.75,0.49,7.0,0.4,7.5,0.22,20.7,52.12,30.53
2024-07-15 22:15:26,2,25.339999999999996,False,5000,0.63,0.83,3.14,16.78,46.3,8.55,32,98.37,0.36,7.0,0.0,7.5,0.22,18.31,23.7,30.49
2024-07-15 22:15:40,0,39.76,False,1000,0.12,1.0,1.56,34.13,57.4,6.91,23,84.23,0.23,0.0,0.37,7.5,0.22,20.08,56.14,33.52
2024-07-15 22:15:49,2,28.200000000000003,False,1000,0.2,0.93,2.71,45.02,53.7,6.67,15,104.58,0.19,7.0,0.66,7.5,0.22,36.61,75.71,35.4
2024-07-15 22:15:59,2,28.160000000000004,False,1000,0.12,0.92,2.73,47.76,44.4,6.86,23,103.3,0.55,7.0,0.39,5.0,0.22,29.83,80.31,34.3
2024-07-15 22:16:09,2,26.62,False,15000,0.49,0.88,2.61,46.44,37.7,6.73,15,113.35,0.19,7.0,0.43,5.0,0.22,32.59,77.4,34.13
2024-07-15 22:16:18,2,27.78,False,1000,0.21,0.91,2.23,47.11,48.1,6.37,24,97.37,0.24,7.0,0.38,7.5,0.22,32.99,78.33,34.16
2024-07-15 22:16:28,2,29.3,False,5000,0.35,1.0,2.09,46.84,53.7,5.55,35,85.57,0.24,7.0,0.19,10.0,0.22,28.92,78.85,35.49
2024-07-15 22:16:39,2,26.48,False,1000,0.76,0.9,4.74,53.29,40.7,7.05,21,124.2,0.36,7.0,0.44,10.0,0.22,44.73,73.79,29.51
2024-07-15 22:16:49,2,26.46,False,15000,1.27,0.95,4.76,51.33,39.6,6.75,24,122.1,0.34,7.0,0.54,5.0,0.22,36.43,76.37,30.32
2024-07-15 22:16:59,2,27.4,True,5000,0.2,0.89,2.67,44.56,39.1,7.58,17,126.97,0.25,7.0,0.42,2.5,0.22,75.66,63.6,38.38
2024-07-15 22:17:13,0,35.68,False,5000,0.36,0.82,2.73,48.88,66,7.64,18,124.85,0.33,0.0,0.58,7.5,0.22,98.01,69.92,32.06
2024-07-15 22:17:28,1,21.86,False,15000,0.27,0.87,2.48,44.71,73.9,15.71,13,124.35,134.88,15.0,0.47,100.0,0.22,51.86,62.05,18.74
2024-07-15 22:17:38,2,25.14,False,15000,0.23,0.78,2.77,44.05,55.6,7.2,14,127.55,0.24,7.0,0.59,7.5,0.22,48.5,63.43,29.96
2024-07-15 22:17:47,2,23.5,False,1000,2.25,0.9,3.74,45.26,58.5,7.05,18,99.98,0.25,7.0,0.44,7.5,0.22,33.64,75.51,36.35
2024-07-15 22:17:58,2,28.080000000000002,False,1000,0.26,0.93,3.04,47.6,56,8.35,22,109.12,0.23,7.0,0.41,7.5,0.22,45.76,77.72,29.92
2024-07-15 22:18:08,2,28.88,False,1000,0.16,0.96,5.55,60.1,51.9,7.07,18,122.08,0.27,7.0,0.41,10.0,0.22,39.1,85.65,29.99
2024-07-15 22:18:19,2,22.02,False,5000,1.29,0.73,5.62,47.31,48.1,6.37,17,125.0,0.22,7.0,0.44,10.0,0.22,38.14,66.54,29.31
2024-07-15 22:18:28,2,24.22,False,5000,1.29,0.84,4.45,45.92,51.9,6.01,18,128.07,0.2,7.0,0.44,0.0,0.22,45.02,65.69,37.64
2024-07-15 22:18:39,2,24.560000000000002,False,1000,1.22,0.85,6.11,47.82,43.1,6.16,13,127.05,0.35,7.0,0.47,7.5,0.22,38.83,70.05,28.85
2024-07-15 22:18:48,2,16.519999999999996,False,15000,5.44,0.87,3.25,59.27,25.5,0.1,0,126.35,0.2,7.0,0.4,7.5,0.22,58.91,94.32,36.87
2024-07-15 22:18:59,2,25.96,False,5000,0.42,0.84,3.68,47.01,62,6.93,25,124.98,0.21,7.0,0.52,7.5,0.22,44.64,70.78,32.81
2024-07-15 22:19:09,2,22.18,False,1000,1.31,0.74,4.7,52.29,53.7,5.87,23,123.37,0.26,7.0,0.37,7.5,0.22,27.32,76.44,34.12
2024-07-15 22:19:19,2,-29.900000000000002,False,5000,27.05,0.71,4.41,39.77,48.1,8.28,17,117.33,0.26,7.0,0.39,7.5,0.22,33.3,55.55,30.37
2024-07-15 22:19:29,2,-6.499999999999998,False,1000,15.95,0.77,2.83,52.6,52,6.25,19,123.33,0.19,7.0,0.53,7.5,0.22,57.74,70.67,30.34
2024-07-15 22:19:39,2,20.78,False,1000,2.11,0.75,4.03,40.4,51.9,6.67,24,126.63,0.23,7.0,0.39,5.0,0.22,32.76,59.2,33.34
2024-07-15 22:19:49,2,25.66,False,1000,1.67,0.95,2.69,45.13,48.1,3.92,21,123.73,0.25,7.0,0.47,10.0,0.22,35.33,63.82,31.59
2024-07-15 22:19:59,2,25.64,False,1000,0.58,0.84,2.32,37.05,54,6.94,21,89.57,0.23,7.0,0.4,7.5,0.22,25.14,63.1,36.23
2024-07-15 22:20:09,2,27.72,False,5000,0.04,0.89,2.04,31.6,56.9,6.52,26,124.33,0.27,7.0,0.0,10.0,0.22,16.95,52.47,31.72
2024-07-15 22:20:19,2,25.48,False,5000,0.76,0.85,2.48,36.97,45.7,7.74,31,162.63,0.27,7.0,0.4,10.0,0.22,19.38,59.59,34.25
2024-07-15 22:20:29,2,25.619999999999997,False,1000,0.19,0.8,2.81,46.59,57.4,8.49,33,108.13,0.26,7.0,0.67,7.5,0.22,64.29,70.24,30.86
2024-07-15 22:20:39,2,24.700000000000003,False,1000,0.55,0.79,3.4,31.35,54,7.0,31,109.03,0.27,7.0,0.39,7.5,0.22,24.32,47.27,29.77
2024-07-15 22:20:54,0,33.84,False,1000,0.48,0.74,6.09,28.61,40.7,5.53,12,126.97,0.27,0.0,0.36,7.5,0.22,16.6,42.98,31.42
2024-07-15 22:21:04,2,25.42,False,15000,0.19,0.79,6.89,41.39,53.7,7.25,26,127.47,0.2,7.0,0.26,7.5,0.22,19.91,60.85,30.95
2024-07-15 22:21:14,2,25.959999999999997,False,1000,0.32,0.83,4.64,41.86,48.1,6.99,18,126.22,0.49,7.0,0.0,7.5,0.22,28.54,64.04,36.9
2024-07-15 22:21:23,2,30.0,False,1000,0.0,1.0,2.02,50.88,59.3,8.12,27,86.37,0.27,7.0,0.0,7.5,0.22,25.77,86.21,31.53
2024-07-15 22:21:33,2,27.54,False,5000,0.13,0.89,2.43,48.5,51.9,7.52,27,92.27,0.49,7.0,0.38,12.5,0.22,31.11,82.24,34.76
2024-07-15 22:21:43,2,27.52,False,1000,0.24,0.9,2.44,48.15,46,7.57,26,104.5,0.55,7.0,0.37,10.0,0.22,30.34,80.76,36.88
2024-07-15 22:21:53,2,25.76,False,1000,1.42,0.93,5.85,45.45,56,7.57,27,119.37,0.22,7.0,0.4,10.0,0.22,59.31,71.29,36.2
2024-07-15 22:22:03,2,25.28,False,1000,1.86,0.95,1.97,39.88,57.4,7.18,27,103.37,0.24,7.0,0.39,10.0,0.22,27.7,59.89,31.08
2024-07-15 22:22:14,2,29.099999999999998,False,1000,0.15,0.97,12.13,47.1,56.4,7.01,20,116.47,0.25,7.0,0.41,10.0,0.22,25.09,75.32,31.53
2024-07-15 22:22:23,2,28.64,False,1000,0.58,0.99,4.59,47.53,59.3,7.53,18,119.85,0.25,7.0,0.4,7.5,0.22,38.3,79.49,35.99
2024-07-15 22:22:34,2,28.740000000000002,False,1000,0.53,0.99,5.51,46.02,61.1,8.17,26,118.35,0.28,7.0,0.13,5.0,0.22,30.37,77.5,29.73
2024-07-15 22:22:43,2,27.78,False,5000,0.41,0.93,4.37,47.53,59.3,7.69,24,111.98,0.17,7.0,0.43,7.5,0.22,33.27,79.78,37.61
2024-07-15 22:22:54,2,19.42,False,1000,4.19,0.89,3.67,50.34,66.7,6.93,25,119.37,0.29,7.0,0.41,10.0,0.22,30.74,81.9,30.89
2024-07-15 22:23:03,2,23.659999999999997,False,15000,1.47,0.83,4.36,50.01,66.7,7.23,20,121.77,0.32,7.0,0.41,7.5,0.22,35.69,77.22,33.41
2024-07-15 22:23:14,2,24.44,False,15000,0.18,0.74,4.27,47.22,67.3,6.69,15,112.48,0.23,7.0,0.4,7.5,0.22,31.78,78.94,30.12
2024-07-15 22:23:23,2,24.880000000000003,False,5000,0.36,0.78,3.71,47.19,80,6.56,18,121.43,0.38,7.0,0.44,10.0,0.22,43.67,78.87,31.91
2024-07-15 22:23:33,2,25.5,False,1000,0.45,0.82,4.03,47.8,87,6.38,34,121.0,0.21,7.0,0.42,7.5,0.22,33.77,78.56,35.96
2024-07-15 22:23:43,2,16.02,False,15000,0.44,0.69,4.19,48.43,75.9,6.93,26,110.53,0.21,7.0,0.4,5.0,0.22,30.88,80.82,35.45
2024-07-15 22:23:53,2,28.72,False,1000,0.14,0.95,4.99,49.36,58,7.19,18,89.25,0.27,7.0,0.03,7.5,0.22,33.45,82.5,28.94
2024-07-15 22:24:03,2,25.96,False,5000,0.22,0.82,4.04,50.58,55.6,7.13,13,116.3,0.58,7.0,0.26,10.0,0.22,34.74,84.45,38.58
2024-07-15 22:24:13,2,28.22,False,5000,0.49,0.96,2.34,50.8,51.9,6.95,13,115.2,0.27,7.0,0.36,7.5,0.22,43.77,82.98,32.31
2024-07-15 22:24:27,0,37.06,False,15000,0.97,0.95,3.56,49.68,47.1,6.54,14,120.93,0.29,0.0,0.39,7.5,0.22,40.86,81.76,38.29
2024-07-15 22:24:37,2,30.0,False,5000,0.0,1.0,3.15,49.73,48.1,7.36,23,86.98,0.26,7.0,0.45,10.0,0.22,23.94,84.63,35.63
2024-07-15 22:24:46,2,25.799999999999997,False,1000,1.8,0.97,2.12,50.07,53.7,6.71,14,108.23,0.21,7.0,0.0,7.5,0.22,35.93,81.23,37.65
2024-07-15 22:24:56,2,27.5,False,1000,0.05,0.88,4.93,46.55,66.7,7.74,22,116.6,0.57,7.0,0.42,10.0,0.22,38.96,77.53,31.36
2024-07-15 22:25:07,2,26.980000000000004,False,5000,0.31,0.88,4.26,47.77,53.7,7.34,24,123.57,0.6,7.0,0.5,7.5,0.22,40.51,77.53,31.45
2024-07-15 22:25:16,2,22.740000000000002,False,1000,2.43,0.88,3.44,49.37,52.9,7.27,11,117.12,0.32,7.0,0.47,7.5,0.22,32.06,76.61,35.29
2024-07-15 22:25:27,2,30.0,False,5000,0.0,1.0,1.25,51.24,52.8,7.52,19,73.57,0.21,7.0,0.14,10.0,0.22,26.22,87.66,32.63
2024-07-15 22:25:37,2,24.540000000000003,False,5000,1.93,0.92,2.41,58.73,64.8,8.47,13,122.1,0.27,7.0,0.38,10.0,0.22,35.35,89.86,30.61
2024-07-15 22:25:47,2,26.92,False,5000,0.64,0.91,2.34,47.59,63.6,7.22,18,117.6,0.21,7.0,0.59,10.0,0.22,35.86,70.35,30.81
2024-07-15 22:25:57,2,29.2,False,1000,0.0,0.96,2.82,47.14,58.2,7.1,20,100.42,0.27,7.0,0.6,5.0,0.22,113.97,73.11,37.24
2024-07-15 22:26:10,1,23.82,False,1000,0.59,1.0,2.73,52.53,74.1,15.72,12,119.33,121.29,15.0,0.47,100.0,0.22,70.14,77.44,27.96
2024-07-15 22:26:20,2,25.58,False,1000,0.51,0.83,2.79,57.73,57.4,6.32,24,124.83,0.23,7.0,0.35,10.0,0.22,73.75,90.57,30.71
2024-07-15 22:26:29,2,27.540000000000003,False,5000,0.43,0.92,2.76,57.07,57.4,7.47,30,125.0,0.34,7.0,0.35,7.5,0.22,77.71,89.1,37.18
2024-07-15 22:26:40,2,26.98,False,1000,0.51,0.9,4.33,39.23,50,7.22,21,129.3,0.28,7.0,0.24,7.5,0.22,38.37,53.71,32.48
2024-07-15 22:26:50,2,26.04,False,1000,0.98,0.9,3.91,27.97,56,5.99,27,128.97,0.23,7.0,0.39,7.5,0.22,29.38,41.39,31.37
2024-07-15 22:27:00,2,26.200000000000003,False,1000,0.8,0.89,5.75,32.86,52.2,6.98,17,132.9,1.6,7.0,0.0,10.0,0.22,21.35,49.96,30.39
2024-07-15 22:27:10,2,24.18,False,1000,1.41,0.85,5.48,51.85,52,7.42,22,134.28,0.47,7.0,0.4,7.5,0.22,26.3,71.48,31.31
2024-07-15 22:27:20,2,24.0,False,5000,0.7,0.77,4.9,45.93,48.1,6.04,26,110.43,0.56,7.0,0.4,12.5,0.22,23.97,64.31,55.0
2024-07-15 22:27:30,2,24.939999999999998,False,15000,0.83,0.83,4.35,41.57,50,7.17,21,110.4,0.58,7.0,0.41,5.0,0.22,24.06,57.1,36.31
2024-07-15 22:27:40,2,19.060000000000002,False,1000,5.47,1.0,2.74,36.87,50,7.31,13,125.02,0.28,7.0,0.5,7.5,0.22,40.54,51.76,29.75
2024-07-15 22:27:50,2,19.52,False,1000,4.34,0.91,2.83,35.37,52,6.5,26,119.68,0.24,7.0,0.67,10.0,0.22,23.68,50.74,30.77
2024-07-15 22:28:04,0,30.900000000000002,False,5000,4.35,0.98,2.37,18.86,52.7,7.89,24,93.0,0.26,0.0,0.51,5.0,0.22,18.31,27.96,33.83
2024-07-15 22:28:14,2,24.259999999999998,False,5000,1.37,0.85,3.19,17.02,54,6.0,24,95.23,0.25,7.0,0.0,5.0,0.22,23.4,24.17,34.34
2024-07-15 22:28:23,2,27.380000000000003,False,1000,0.11,0.88,3.67,46.55,39.6,0.12,1,105.1,0.22,7.0,0.43,0.0,0.22,26.96,78.09,43.89
2024-07-15 22:28:33,2,27.92,False,1000,0.64,0.96,2.94,48.37,37.3,6.77,9,114.25,0.28,7.0,0.41,10.0,0.22,29.97,79.92,29.43
2024-07-15 22:28:43,2,25.400000000000002,False,5000,0.4,0.81,2.71,45.36,43.1,6.18,23,116.75,0.71,7.0,0.45,7.5,0.22,32.65,76.15,35.26
2024-07-15 22:28:53,2,27.200000000000003,False,1000,0.2,0.88,7.1,44.91,46.3,7.43,21,107.57,0.39,7.0,0.4,10.0,0.22,26.53,72.76,32.34
2024-07-15 22:29:04,2,30.0,False,1000,0.0,1.0,1.11,52.28,43.6,6.37,31,73.03,0.19,7.0,0.0,7.5,0.22,25.29,89.5,29.67
2024-07-15 22:29:18,0,19.26,False,1000,0.27,0.99,2.49,46.09,48.1,27.2,7,124.58,1047.97,25.0,0.71,100.0,0.22,74.98,63.96,20.19
2024-07-15 22:29:27,2,22.160000000000004,True,5000,3.12,0.92,3.39,48.21,46.3,7.66,16,135.57,0.23,7.0,0.7,2.5,0.22,44.58,65.6,20.53
2024-07-15 22:29:41,0,36.7,False,5000,0.65,0.9,3.47,48.25,68,7.42,19,126.73,0.22,0.0,0.45,7.5,0.22,50.07,68.05,43.89
2024-07-15 22:29:51,2,26.22,False,1000,0.09,0.82,2.87,41.77,52.7,7.49,15,118.92,0.22,7.0,0.42,7.5,0.22,79.16,59.59,29.92
2024-07-15 22:30:02,2,26.740000000000002,False,1000,0.03,0.84,2.85,48.41,49.1,7.55,14,124.38,0.25,7.0,0.42,5.0,0.22,85.02,66.98,29.92
2024-07-15 22:30:12,2,27.5,False,1000,0.45,0.92,2.45,44.16,64.8,6.37,15,122.48,0.23,7.0,0.41,7.5,0.22,53.18,69.61,30.22
2024-07-15 22:30:22,2,26.72,False,1000,0.24,0.86,2.45,42.46,62,6.13,21,107.95,0.23,7.0,0.41,5.0,0.22,41.51,67.13,31.1
2024-07-15 22:30:32,2,28.46,False,1000,0.77,1.0,4.07,45.35,65.5,8.34,19,103.18,0.27,7.0,0.4,10.0,0.22,32.2,76.08,32.04
2024-07-15 22:30:42,2,27.6,False,15000,0.2,0.9,4.35,49.29,53.7,7.03,21,122.9,0.22,7.0,0.63,7.5,0.22,33.97,74.07,37.73
2024-07-15 22:30:51,2,13.3,False,5000,1.55,0.64,3.57,40.27,51.9,7.42,14,125.85,0.23,7.0,0.5,0.0,0.22,32.84,57.58,41.66
2024-07-15 22:31:01,2,22.04,False,1000,2.68,0.87,4.3,45.58,52.8,6.65,19,123.35,0.26,7.0,0.59,7.5,0.22,52.34,65.75,34.1
2024-07-15 22:31:11,2,25.14,False,1000,1.53,0.91,3.75,48.96,58.7,6.95,12,132.07,0.26,7.0,0.41,7.5,0.22,47.77,66.5,30.08
2024-07-15 22:31:22,2,27.08,False,5000,0.86,0.94,5.23,46.64,50,6.0,15,123.95,0.22,7.0,0.39,10.0,0.22,43.01,68.91,29.42
2024-07-15 22:31:31,2,18.019999999999996,False,1000,5.69,0.97,3.11,55.47,62.7,6.84,22,131.77,0.37,7.0,0.52,7.5,0.22,59.02,79.16,37.52
2024-07-15 22:31:41,2,17.1,False,1000,5.65,0.92,3.2,51.18,51.9,8.07,15,128.32,0.28,7.0,0.67,7.5,0.22,45.36,76.96,31.16
2024-07-15 22:31:51,2,21.18,False,1000,1.91,0.75,8.91,42.63,57.4,6.6,13,126.67,0.46,7.0,0.36,7.5,0.22,19.11,65.7,36.5
2024-07-15 22:32:01,2,13.36,False,5000,1.82,0.7,4.47,36.64,52.9,5.85,21,140.52,0.32,7.0,0.36,7.5,0.22,19.81,53.88,32.55
2024-07-15 22:32:12,2,26.18,False,5000,0.71,0.88,3.45,51.11,52,7.26,27,124.17,0.38,7.0,0.4,15.0,0.22,40.89,73.56,29.63
2024-07-15 22:32:21,2,21.979999999999997,False,1000,2.31,0.83,3.01,41.99,52.8,6.85,25,131.23,0.27,7.0,0.49,7.5,0.22,67.79,65.1,35.39
2024-07-15 22:32:31,2,25.54,False,1000,0.03,0.78,2.57,38.02,57.4,6.21,30,78.15,0.24,7.0,0.39,10.0,0.22,19.96,63.75,34.75
2024-07-15 22:32:41,2,27.8,False,5000,0.0,0.89,2.11,37.24,59.3,6.63,29,77.72,0.24,7.0,0.44,7.5,0.22,22.02,63.16,33.57
2024-07-15 22:32:51,2,28.0,False,15000,0.1,0.91,3.82,43.91,63,6.32,31,164.17,0.34,7.0,0.4,7.5,0.22,19.25,73.9,31.03
2024-07-15 22:33:01,2,22.119999999999997,False,1000,1.14,0.72,3.58,39.11,59.3,7.62,24,125.33,0.24,7.0,1.87,5.0,0.22,78.24,55.25,35.47
2024-07-15 22:33:15,0,13.7,False,15000,0.45,0.73,3.0,39.54,62.3,7.16,22,102.15,0.3,0.0,0.41,10.0,0.22,30.54,60.74,32.48
2024-07-15 22:33:26,2,24.020000000000003,False,5000,1.09,0.81,4.28,32.06,54.7,7.58,16,109.18,0.24,7.0,0.4,7.5,0.22,19.35,46.63,30.8
2024-07-15 22:33:35,2,25.96,False,15000,0.42,0.84,6.01,44.56,55.6,7.46,23,137.93,0.35,7.0,0.38,10.0,0.22,24.91,67.51,36.48
2024-07-15 22:33:46,2,25.880000000000003,False,5000,0.16,0.81,3.37,28.4,61.1,6.88,26,141.57,0.32,7.0,0.0,10.0,0.22,21.96,42.31,28.94
2024-07-15 22:34:00,1,23.84,False,1000,0.58,1.0,5.1,49.29,64.2,14.78,20,131.57,207.48,15.0,0.14,100.0,0.22,26.19,71.67,23.85
2024-07-15 22:34:10,2,22.94,False,1000,3.53,1.0,2.13,49.48,60.4,7.31,20,120.8,0.21,7.0,0.47,7.5,0.22,30.13,81.0,28.64
2024-07-15 22:34:20,2,22.86,False,1000,3.37,0.98,2.1,46.0,70.4,6.31,29,116.8,0.25,7.0,0.45,7.5,0.22,37.0,66.9,36.46
2024-07-15 22:34:30,2,22.800000000000004,False,1000,2.8,0.92,2.27,47.82,78,7.09,27,107.53,0.46,7.0,0.46,5.0,0.22,31.05,74.21,32.06
2024-07-15 22:34:40,2,29.3,False,1000,0.35,1.0,3.17,41.37,81.1,6.7,23,123.13,0.25,7.0,0.8,7.5,0.22,54.82,59.47,31.2
2024-07-15 22:34:50,2,22.259999999999998,False,1000,2.87,0.9,2.09,39.35,76,6.85,22,111.65,0.24,7.0,0.38,7.5,0.22,26.59,57.89,30.23
2024-07-15 22:35:00,2,29.4,False,5000,0.2,0.99,11.73,47.34,79.6,7.28,21,117.75,0.16,7.0,0.41,5.0,0.22,25.65,76.79,32.2
2024-07-15 22:35:10,2,28.36,False,5000,0.62,0.98,4.17,47.52,72.2,7.04,25,119.83,0.15,7.0,0.4,10.0,0.22,39.21,79.24,29.93
2024-07-15 22:35:21,2,28.88,False,5000,0.26,0.97,4.73,46.25,78,6.44,24,117.3,0.22,7.0,0.26,10.0,0.22,32.33,77.55,31.49
2024-07-15 22:35:31,2,26.979999999999997,False,5000,0.61,0.91,3.74,46.72,86,6.31,20,108.08,0.27,7.0,0.42,10.0,0.22,32.49,78.45,33.9
2024-07-15 22:35:40,2,22.96,False,1000,2.82,0.93,4.11,51.71,75.9,7.56,15,121.38,0.24,7.0,0.42,0.0,0.22,32.56,83.19,49.11
2024-07-15 22:35:49,2,22.96,False,5000,1.02,0.75,4.2,51.72,62,6.98,18,124.1,0.3,7.0,0.4,7.5,0.22,38.55,81.84,35.62
2024-07-15 22:36:00,2,24.099999999999998,False,1000,0.15,0.72,4.88,47.1,64,7.26,33,112.97,0.26,7.0,0.4,10.0,0.22,29.36,79.37,31.97
2024-07-15 22:36:10,2,26.139999999999997,False,1000,0.23,0.83,3.54,47.63,61.1,6.5,21,122.67,0.2,7.0,0.44,5.0,0.22,49.49,79.01,30.69
2024-07-15 22:36:24,0,16.96,False,1000,0.42,0.89,3.75,46.12,68.5,25.87,12,122.83,1019.69,25.0,0.41,100.0,0.22,34.93,76.7,15.99
2024-07-15 22:36:35,2,12.020000000000001,False,5000,6.39,0.74,3.72,47.37,52,7.48,16,111.38,0.25,7.0,0.41,10.0,0.22,31.51,77.94,14.6
2024-07-15 22:36:45,2,28.599999999999998,False,1000,0.1,0.94,5.52,49.27,54,6.74,17,89.13,0.47,7.0,0.43,10.0,0.22,32.53,82.42,30.74
2024-07-15 22:36:58,0,34.54,False,1000,0.43,0.77,3.91,49.9,50,7.0,20,110.87,0.26,0.0,0.39,5.0,0.22,34.36,82.93,36.13
2024-07-15 22:37:09,2,28.32,False,1000,0.44,0.96,2.35,51.66,57.4,7.5,25,116.48,0.26,7.0,0.0,10.0,0.22,38.77,84.68,31.5
2024-07-15 22:37:19,2,27.160000000000004,False,1000,1.22,0.98,4.47,50.09,57.4,7.77,16,124.57,0.26,7.0,0.41,10.0,0.22,44.35,82.25,30.84
2024-07-15 22:37:29,2,30.0,False,1000,0.0,1.0,2.81,47.81,58,5.9,30,85.62,0.22,7.0,0.12,7.5,0.22,23.94,81.29,30.08
2024-07-15 22:37:39,2,28.799999999999997,False,1000,0.2,0.96,2.06,49.96,42.6,6.62,15,107.38,0.19,7.0,0.0,5.0,0.22,34.52,81.26,31.06
2024-07-15 22:37:50,2,27.32,False,1000,0.24,0.89,4.84,46.93,57.4,6.33,13,117.35,0.22,7.0,0.41,7.5,0.22,38.23,77.94,31.53
2024-07-15 22:37:59,2,27.04,False,1000,0.58,0.91,3.6,51.84,78.2,6.69,30,124.47,0.26,7.0,0.4,5.0,0.22,50.74,84.77,37.52
2024-07-15 22:38:09,2,15.459999999999999,False,5000,5.47,0.82,4.1,51.62,50,7.21,20,119.93,0.26,7.0,0.34,7.5,0.22,30.49,82.6,33.29
2024-07-15 22:38:19,2,26.32,False,1000,0.34,0.85,3.16,52.57,68.5,7.81,15,99.72,0.28,7.0,0.47,10.0,0.22,34.3,85.03,36.03
2024-07-15 22:38:29,2,24.700000000000003,False,1000,1.85,0.92,2.4,58.68,55.6,7.44,19,122.17,0.29,7.0,0.39,7.5,0.22,35.54,89.79,28.7
2024-07-15 22:38:39,2,26.6,False,1000,0.9,0.92,2.28,47.11,80,6.41,28,118.47,0.26,7.0,0.57,5.0,0.22,37.09,66.92,35.46
2024-07-15 22:38:48,2,27.68,False,15000,0.26,0.91,2.58,54.27,70.4,6.87,24,122.2,0.23,7.0,0.39,7.5,0.22,83.6,85.17,37.5
2024-07-15 22:38:59,2,27.3,False,5000,0.35,0.9,2.76,56.83,65.5,7.74,28,124.98,0.24,7.0,0.36,7.5,0.22,78.03,88.65,30.45
2024-07-15 22:39:09,2,28.38,False,1000,0.41,0.96,2.75,57.36,58.7,6.36,23,124.97,0.23,7.0,0.36,5.0,0.22,78.57,89.55,33.87
2024-07-15 22:39:19,2,30.0,False,5000,0.0,1.0,0.56,52.23,62,6.93,25,71.85,0.39,7.0,0.0,10.0,0.22,25.23,89.43,30.23
2024-07-15 22:39:29,2,27.86,False,15000,0.47,0.94,4.36,41.2,70.4,6.74,23,128.73,0.26,7.0,0.41,7.5,0.22,38.0,56.78,36.39
2024-07-15 22:39:39,2,25.380000000000003,False,5000,1.21,0.89,3.87,28.36,70,6.36,22,130.45,0.25,7.0,0.39,10.0,0.22,28.61,41.96,29.45
2024-07-15 22:39:49,2,24.46,False,1000,1.37,0.86,5.7,29.79,72.2,6.11,31,128.03,0.31,7.0,0.0,5.0,0.22,20.09,44.41,41.63
2024-07-15 22:39:59,2,25.439999999999998,False,1000,0.78,0.85,5.95,52.64,59.3,7.04,23,132.75,0.23,7.0,0.39,12.5,0.22,25.93,72.47,34.51
2024-07-15 22:40:09,2,24.740000000000002,False,1000,0.43,0.78,5.16,47.17,65.5,7.73,13,115.75,0.29,7.0,0.4,7.5,0.22,24.16,64.98,31.72
2024-07-15 22:40:19,2,25.799999999999997,False,1000,0.3,0.82,4.18,42.94,85.2,6.81,26,110.58,0.22,7.0,0.38,7.5,0.22,24.39,58.78,32.62
2024-07-15 22:40:33,0,37.56,False,1000,0.12,0.89,3.51,39.74,56,7.16,25,96.45,0.26,0.0,0.38,7.5,0.22,22.09,55.45,35.53
2024-07-15 22:40:42,2,27.22,False,5000,0.19,0.88,4.65,31.04,53.7,6.19,23,93.18,0.27,7.0,0.41,10.0,0.22,24.24,44.74,37.73
2024-07-15 22:40:52,2,24.64,False,5000,1.08,0.84,3.22,17.11,40.7,8.06,21,98.08,0.2,7.0,0.0,2.5,0.22,22.4,24.27,41.6
2024-07-15 22:41:09,0,20.0,False,1000,0.0,1.0,0.17,52.19,63.6,18.26,5,72.07,1041.38,25.0,0.0,100.0,0.22,25.21,89.37,11.53
2024-07-15 22:41:19,2,26.560000000000002,False,1000,0.22,0.85,2.65,47.43,60.8,7.93,23,92.03,0.25,7.0,0.43,10.0,0.22,31.99,80.39,14.46
2024-07-15 22:41:29,2,28.24,False,5000,0.48,0.96,2.24,47.45,83.3,6.0,34,99.55,0.28,7.0,0.4,10.0,0.22,28.25,79.73,31.25
2024-07-15 22:41:39,2,26.74,False,15000,0.73,0.91,4.71,46.72,58,6.85,20,103.93,0.27,7.0,0.38,10.0,0.22,25.98,75.14,37.04
